Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,segment
12913,192,11,83.33803278688525,3,5,5,355,Loyal
12914,310,1,24.886666666666667,2,1,4,214,Hibernating
12915,58,4,16.09246575342466,4,3,3,433,Potential Loyalists
12916,48,7,25.293586956521736,4,4,4,444,Champions
12917,37,6,87.184,5,4,5,545,Champions
12919,26,3,27.603125,5,3,5,535,Potential Loyalists
12920,481,3,10.120625,1,3,2,132,At Risk
12921,8,61,23.072486274509806,5,5,4,554,Champions
12922,71,1,14.477857142857143,4,1,2,412,New Customers
12923,300,2,18.57272727272727,2,2,3,223,Hibernating
12924,108,11,37.638275862068966,3,5,5,355,Loyal
12925,502,1,7.056,1,1,1,111,Hibernating
12926,320,4,5.618125,2,3,1,231,At Risk
12927,304,1,17.937272727272727,2,1,3,213,Hibernating
12928,57,10,22.673355704697986,4,5,4,454,Champions
12929,221,1,14.73125,3,1,2,312,Needs Attention
12930,81,1,15.825714285714286,4,1,3,413,New Customers
12931,11,53,422.5616326530612,5,5,5,555,Champions
12932,449,8,17.87957894736842,1,4,3,143,Loyal
12933,80,7,6.012510460251046,4,4,1,441,Loyal
12934,646,1,101.7,1,1,5,115,Hibernating
12935,19,12,16.67511520737327,5,5,3,553,Loyal
12937,107,7,16.17256,4,4,3,443,Loyal
12939,48,16,309.6154285714286,4,5,5,455,Champions
12941,634,1,13.981111111111112,1,1,2,112,Hibernating
12942,41,3,10.358791208791208,4,3,2,432,Potential Loyalists
12943,468,2,19.85625,1,2,4,124,Hibernating
12944,264,1,20.49642857142857,2,1,4,214,Hibernating
12945,198,2,17.64921568627451,3,2,3,323,Potential Loyalists
12946,346,1,16.2225,2,1,3,213,Hibernating
12947,53,6,15.734778761061946,4,4,2,442,Loyal
12948,15,6,17.834468085106383,5,4,3,543,Loyal
12949,24,21,21.809867452135492,5,5,4,554,Champions
12951,83,14,16.48539772727273,4,5,3,453,Loyal
12953,432,1,16.095483870967744,1,1,3,113,Hibernating
12954,548,1,16.244999999999997,1,1,3,113,Hibernating
12955,2,6,22.48,5,4,4,544,Champions
12956,215,4,12.425952380952381,3,3,2,332,Potential Loyalists
12957,96,9,17.729303621169915,4,5,3,453,Loyal
12958,309,2,9.464736842105264,2,2,2,222,Hibernating
12959,393,1,18.86875,1,1,4,114,Hibernating
12960,323,4,18.886714285714284,2,3,4,234,At Risk
12961,288,1,5.29975,2,1,1,211,Hibernating
12962,23,1,15.503636363636366,5,1,2,512,New Customers
12963,275,5,19.015855855855857,2,4,4,244,Loyal
12964,346,1,5.086153846153847,2,1,1,211,Hibernating
12967,267,3,45.25027027027027,2,3,5,235,At Risk
12968,22,1,27.189999999999998,5,1,5,515,New Customers
12969,512,1,24.490000000000002,1,1,4,114,Hibernating
12970,232,8,4.60281512605042,3,4,1,341,Loyal
12971,2,94,38.892319277108435,5,5,5,555,Champions
12972,323,4,15.08051948051948,2,3,2,232,At Risk
12973,323,1,19.110000000000003,2,1,4,214,Hibernating
12974,107,2,12.548387096774194,4,2,2,422,Potential Loyalists
12975,346,6,18.64990990990991,2,4,3,243,Loyal
12976,121,8,20.495974025974025,3,4,4,344,Loyal
12977,65,4,6.537368421052632,4,3,1,431,Potential Loyalists
12978,295,5,15.35472392638037,2,4,2,242,Loyal
12979,639,1,9.068181818181818,1,1,1,111,Hibernating
12980,86,16,172.4509090909091,4,5,5,455,Champions
12981,43,1,17.016363636363636,4,1,3,413,New Customers
12982,152,8,15.420280898876404,3,4,2,342,Loyal
12983,508,1,16.336000000000002,1,1,3,113,Hibernating
12986,338,10,26.763137254901963,2,5,4,254,Loyal
12987,107,4,19.761960784313725,4,3,4,434,Potential Loyalists
12988,202,1,5.818695652173914,3,1,1,311,Needs Attention
12989,67,26,188.08101694915254,4,5,5,455,Champions
12990,95,6,38.56666666666666,4,4,5,445,Champions
12991,22,2,14.990571428571428,5,2,2,522,Potential Loyalists
12992,634,1,15.558333333333335,1,1,2,112,Hibernating
12993,30,7,16.674931506849315,5,4,3,543,Loyal
12994,29,2,15.743170731707318,5,2,2,522,Potential Loyalists
12996,285,1,16.15909090909091,2,1,3,213,Hibernating
12997,146,6,18.425802469135803,3,4,3,343,Loyal
12998,402,3,15.86344827586207,1,3,3,133,At Risk
12999,106,3,16.28142857142857,4,3,3,433,Potential Loyalists
13000,16,4,16.653225806451612,5,3,3,533,Potential Loyalists
13001,67,31,23.24767206477733,4,5,4,454,Champions
13002,228,3,18.00565217391304,3,3,3,333,Potential Loyalists
13003,15,3,24.84166666666667,5,3,4,534,Potential Loyalists
13004,24,30,14.36127753303965,5,5,2,552,Loyal
13005,83,4,17.85142857142857,4,3,3,433,Potential Loyalists
13007,489,1,15.931818181818182,1,1,3,113,Hibernating
13008,233,3,17.489428571428572,3,3,3,333,Potential Loyalists
13009,582,1,58.5,1,1,5,115,Hibernating
13010,284,2,27.51,2,2,5,225,Hibernating
13011,281,1,16.85,2,1,3,213,Hibernating
13012,58,7,20.028448275862072,4,4,4,444,Champions
13013,2,25,22.595127701375247,5,5,4,554,Champions
13014,23,6,22.11955056179775,5,4,4,544,Champions
13015,106,10,17.039305019305022,4,5,3,453,Loyal
13016,33,1,15.1875,5,1,2,512,New Customers
13018,2,25,15.601634819532908,5,5,2,552,Loyal
13019,289,6,22.362727272727273,2,4,4,244,Loyal
13020,472,2,15.870769230769232,1,2,3,123,Hibernating
13021,76,12,18.605054347826087,4,5,3,453,Loyal
13022,339,1,13.059999999999999,2,1,2,212,Hibernating
13023,39,2,19.574181818181817,4,2,4,424,Potential Loyalists
13024,380,2,17.931290322580644,1,2,3,123,Hibernating
13025,641,1,24.876153846153844,1,1,4,114,Hibernating
13026,2,7,23.083389830508477,5,4,4,544,Champions
13027,23,19,201.57209302325583,5,5,5,555,Champions
13029,48,4,50.43636363636363,4,3,5,435,Potential Loyalists
13030,278,1,7.1290000000000004,2,1,1,211,Hibernating
13031,317,5,7.860390804597701,2,4,1,241,Loyal
13032,302,7,12.8105,2,4,2,242,Loyal
13033,267,2,16.965384615384615,2,2,3,223,Hibernating
13034,279,2,15.371379310344826,2,2,2,222,Hibernating
13035,170,2,28.715555555555557,3,2,5,325,Potential Loyalists
13036,594,1,51.18333333333334,1,1,5,115,Hibernating
13037,48,12,16.747379912663757,4,5,3,453,Loyal
13038,93,2,26.89818181818182,4,2,5,425,Potential Loyalists
13039,493,4,18.37690909090909,1,3,3,133,At Risk
13041,360,4,22.832285714285714,1,3,4,134,At Risk
13042,508,3,7.760555555555555,1,3,1,131,At Risk
13043,183,1,39.72461538461538,3,1,5,315,Needs Attention
13044,201,11,11.566866028708134,3,5,2,352,Loyal
13045,9,3,17.976,5,3,3,533,Potential Loyalists
13046,176,2,14.790285714285714,3,2,2,322,Potential Loyalists
13047,36,22,22.69870523415978,5,5,4,554,Champions
13048,23,8,15.224159663865546,5,4,2,542,Loyal
13049,227,3,47.64947368421053,3,3,5,335,Potential Loyalists
13050,16,30,11.708464864864865,5,5,2,552,Loyal
13051,488,2,38.95,1,2,5,125,Hibernating
13052,122,7,12.43132,3,4,2,342,Loyal
13053,531,1,7.508823529411765,1,1,1,111,Hibernating
13055,123,2,14.5156,3,2,2,322,Potential Loyalists
13056,461,1,11.025263157894736,1,1,2,112,Hibernating
13057,440,3,17.611951219512196,1,3,3,133,At Risk
13058,61,1,15.850000000000001,4,1,3,413,New Customers
13059,159,10,11.401831683168318,3,5,2,352,Loyal
13060,163,1,20.502,3,1,4,314,Needs Attention
13062,101,1,31.543636363636367,4,1,5,415,New Customers
13063,390,1,15.700000000000001,1,1,2,112,Hibernating
13064,62,4,18.258333333333333,4,3,3,433,Potential Loyalists
13065,282,5,16.59092105263158,2,4,3,243,Loyal
13067,319,2,23.120588235294118,2,2,4,224,Hibernating
13068,229,1,165.0,3,1,5,315,Needs Attention
13069,9,34,8.592062440870388,5,5,1,551,Loyal
13070,102,4,22.77878787878788,4,3,4,434,Potential Loyalists
13071,522,1,10.768333333333333,1,1,2,112,Hibernating
13072,176,1,25.307142857142857,3,1,4,314,Needs Attention
13073,321,2,15.484444444444444,2,2,2,222,Hibernating
13074,420,4,47.54275862068965,1,3,5,135,At Risk
13075,39,1,41.80045454545455,4,1,5,415,New Customers
13076,367,1,15.044444444444444,1,1,2,112,Hibernating
13077,199,10,9.774630872483222,3,5,2,352,Loyal
13078,16,46,34.1774175035868,5,5,5,555,Champions
13079,1,3,19.89076923076923,5,3,4,534,Potential Loyalists
13080,89,4,14.775263157894738,4,3,2,432,Potential Loyalists
13081,53,25,23.88947646493756,4,5,4,454,Champions
13082,35,21,56.866279069767444,5,5,5,555,Champions
13083,335,1,22.919999999999998,2,1,4,214,Hibernating
13084,401,1,61.199999999999996,1,1,5,115,Hibernating
13085,67,8,28.96761904761905,4,4,5,445,Champions
13086,292,1,9.34744680851064,2,1,2,212,Hibernating
13087,636,1,20.909333333333333,1,1,4,114,Hibernating
13088,327,1,11.8055,2,1,2,212,Hibernating
13089,9,175,34.1028024398509,5,5,5,555,Champions
13090,46,18,49.72308457711443,4,5,5,455,Champions
13091,639,1,33.17304347826087,1,1,5,115,Hibernating
13092,121,11,20.813861386138612,3,5,4,354,Loyal
13093,185,55,52.327285714285715,3,5,5,355,Loyal
13094,39,11,73.26857142857143,4,5,5,455,Champions
13097,32,25,12.602045951859957,5,5,2,552,Loyal
13098,4,18,39.814855643044616,5,5,5,555,Champions
13099,8,1,207.35999999999999,5,1,5,515,New Customers
13101,144,4,13.635294117647058,3,3,2,332,Potential Loyalists
13102,43,32,23.044513888888886,4,5,4,454,Champions
13103,347,2,18.628,2,2,3,223,Hibernating
13104,43,6,70.50428571428571,4,4,5,445,Champions
13105,346,1,72.0,2,1,5,215,Hibernating
13106,43,2,25.04714285714286,4,2,4,424,Potential Loyalists
13107,85,7,29.85044871794872,4,4,5,445,Champions
13108,282,2,24.411555555555555,2,2,4,224,Hibernating
13109,67,2,15.262553191489362,4,2,2,422,Potential Loyalists
13110,46,10,11.900663507109005,4,5,2,452,Loyal
13111,628,1,26.823333333333338,1,1,5,115,Hibernating
13112,450,1,10.3,1,1,2,112,Hibernating
13113,23,33,46.64899456521739,5,5,5,555,Champions
13114,640,1,14.64875,1,1,2,112,Hibernating
13115,93,7,16.188542510121458,4,4,3,443,Loyal
13116,48,1,16.704666666666665,4,1,3,413,New Customers
13117,31,17,13.799829545454545,5,5,2,552,Loyal
13118,118,7,17.241880341880343,3,4,3,343,Loyal
13119,578,1,12.263636363636364,1,1,2,112,Hibernating
13120,148,1,30.599999999999998,3,1,5,315,Needs Attention
13121,178,1,5.674600000000001,3,1,1,311,Needs Attention
13122,4,2,16.77072727272727,5,2,3,523,Potential Loyalists
13123,382,2,11.261111111111111,1,2,2,122,Hibernating
13124,162,3,16.293820754716982,3,3,3,333,Potential Loyalists
13125,433,1,7.55095238095238,1,1,1,111,Hibernating
13126,162,10,16.813728813559322,3,5,3,353,Loyal
13128,541,1,263.5,1,1,5,115,Hibernating
13129,362,2,21.204545454545453,1,2,4,124,Hibernating
13130,4,1,32.0,5,1,5,515,New Customers
13131,97,5,21.557731092436974,4,4,4,444,Champions
13132,171,1,25.766666666666666,3,1,4,314,Needs Attention
13133,183,3,16.70416666666667,3,3,3,333,Potential Loyalists
13134,93,5,20.993970588235292,4,4,4,444,Champions
13135,106,2,197.2058823529412,4,2,5,425,Potential Loyalists
13136,52,11,19.342411067193677,4,5,4,454,Champions
13137,2,13,5.252699386503068,5,5,1,551,Loyal
13138,43,4,14.410144927536232,4,3,2,432,Potential Loyalists
13139,19,4,33.44124137931034,5,3,5,535,Potential Loyalists
13140,18,5,9.756499999999999,5,4,2,542,Loyal
13141,124,16,17.62759894459103,3,5,3,353,Loyal
13143,494,1,17.61304347826087,1,1,3,113,Hibernating
13144,242,2,22.558333333333334,3,2,4,324,Potential Loyalists
13145,1,5,102.10285714285715,5,4,5,545,Champions
13147,9,1,118.80000000000001,5,1,5,515,New Customers
13148,43,24,10.637689075630252,4,5,2,452,Loyal
13149,16,3,17.6971875,5,3,3,533,Potential Loyalists
13150,394,3,56.246249999999996,1,3,5,135,At Risk
13151,205,3,14.628103448275862,3,3,2,332,Potential Loyalists
13152,327,7,15.719626865671641,2,4,2,242,Loyal
13154,308,3,17.471397849462363,2,3,3,233,At Risk
13155,236,4,9.490281690140845,3,3,2,332,Potential Loyalists
13156,295,3,15.209611650485437,2,3,2,232,At Risk
13157,51,8,23.281835748792272,4,4,4,444,Champions
13158,4,5,15.081800000000001,5,4,2,542,Loyal
13159,16,2,11.05961038961039,5,2,2,522,Potential Loyalists
13161,223,2,14.08470588235294,3,2,2,322,Potential Loyalists
13162,31,16,38.972647058823526,5,5,5,555,Champions
13163,519,1,8.825,1,1,1,111,Hibernating
13164,479,2,37.22,1,2,5,125,Hibernating
13165,261,2,39.216,2,2,5,225,Hibernating
13166,193,2,12.814202898550723,3,2,2,322,Potential Loyalists
13167,40,3,14.449423076923077,4,3,2,432,Potential Loyalists
13168,109,4,9.495527950310558,3,3,2,332,Potential Loyalists
13169,162,2,57.4909090909091,3,2,5,325,Potential Loyalists
13171,209,1,6.102173913043478,3,1,1,311,Needs Attention
13172,310,1,69.6,2,1,5,215,Hibernating
13173,277,10,10.57736842105263,2,5,2,252,Loyal
13174,226,11,8.171348528015194,3,5,1,351,Loyal
13175,492,2,16.70111111111111,1,2,3,123,Hibernating
13177,340,1,17.673076923076923,2,1,3,213,Hibernating
13178,43,18,20.295773524720893,4,5,4,454,Champions
13179,528,1,16.832647058823532,1,1,3,113,Hibernating
13180,517,1,21.525000000000002,1,1,4,114,Hibernating
13181,291,1,18.931052631578947,2,1,4,214,Hibernating
13183,10,12,40.846119402985074,5,5,5,555,Champions
13184,40,9,9.45559748427673,4,5,2,452,Loyal
13185,177,1,71.4,3,1,5,315,Needs Attention
13186,3,2,20.665714285714287,5,2,4,524,Potential Loyalists
13187,246,4,5.705081967213115,3,3,1,331,Potential Loyalists
13189,25,1,7.055555555555555,5,1,1,511,New Customers
13190,454,3,25.935000000000002,1,3,4,134,At Risk
13191,567,1,2.7931578947368423,1,1,1,111,Hibernating
13192,5,6,15.74175,5,4,2,542,Loyal
13194,45,2,47.278,4,2,5,425,Potential Loyalists
13195,324,1,3.315,2,1,1,211,Hibernating
13196,172,4,15.48490909090909,3,3,2,332,Potential Loyalists
13197,519,1,16.28388888888889,1,1,3,113,Hibernating
13198,30,7,15.494166666666665,5,4,2,542,Loyal
13199,2,50,74.12372549019608,5,5,5,555,Champions
13200,36,1,22.80857142857143,5,1,4,514,New Customers
13201,412,4,14.09784090909091,1,3,2,132,At Risk
13202,303,7,22.563970588235293,2,4,4,244,Loyal
13203,30,8,15.638931297709922,5,4,2,542,Loyal
13204,641,1,16.86982142857143,1,1,3,113,Hibernating
13205,352,1,2803.2,1,1,5,115,Hibernating
13206,309,13,14.41879518072289,2,5,2,252,Loyal
13207,60,3,48.312000000000005,4,3,5,435,Potential Loyalists
13208,65,7,7.371751152073733,4,4,1,441,Loyal
13209,38,10,23.93632508833922,4,5,4,454,Champions
13210,3,1,16.067272727272726,5,1,3,513,New Customers
13211,4,9,12.339489795918368,5,5,2,552,Loyal
13213,38,10,19.90748466257669,4,5,4,454,Champions
13214,327,7,14.254279475982532,2,4,2,242,Loyal
13215,311,1,81.6,2,1,5,215,Hibernating
13216,177,1,66.748,3,1,5,315,Needs Attention
13217,32,4,133.296,5,3,5,535,Potential Loyalists
13218,36,1,12.527999999999999,5,1,2,512,New Customers
13219,528,1,6.930000000000001,1,1,1,111,Hibernating
13220,95,4,25.37326530612245,4,3,4,434,Potential Loyalists
13221,149,2,12.997846153846154,3,2,2,322,Potential Loyalists
13222,487,1,88.5,1,1,5,115,Hibernating
13223,110,6,74.54769230769232,3,4,5,345,Loyal
13224,61,1,28.863333333333333,4,1,5,415,New Customers
13225,52,14,123.6472807017544,4,5,5,455,Champions
13226,183,2,11.159285714285714,3,2,2,322,Potential Loyalists
13227,111,1,28.633333333333333,3,1,5,315,Needs Attention
13229,135,1,16.095,3,1,3,313,Needs Attention
13230,47,28,4.564344122657581,4,5,1,451,Loyal
13232,8,5,6.236309523809524,5,4,1,541,Loyal
13233,246,3,17.5116,3,3,3,333,Potential Loyalists
13234,582,2,5.665873015873015,1,2,1,121,Hibernating
13235,121,1,17.77706896551724,3,1,3,313,Needs Attention
13236,16,1,20.915714285714287,5,1,4,514,New Customers
13237,297,1,26.791666666666668,2,1,4,214,Hibernating
13238,73,4,19.5234375,4,3,4,434,Potential Loyalists
13239,171,5,17.14720430107527,3,4,3,343,Loyal
13240,6,8,7.5027074235807865,5,4,1,541,Loyal
13241,321,1,2.751904761904762,2,1,1,211,Hibernating
13242,22,7,19.982857142857142,5,4,4,544,Champions
13243,113,5,5.809272727272727,3,4,1,341,Loyal
13244,2,1,4.508888888888889,5,1,1,511,New Customers
13245,342,1,19.266206896551726,2,1,4,214,Hibernating
13246,86,10,9.238300283286119,4,5,2,452,Loyal
13248,34,2,17.91076923076923,5,2,3,523,Potential Loyalists
13249,2,9,45.96942857142857,5,5,5,555,Champions
13250,370,2,12.802000000000001,1,2,2,122,Hibernating
13251,312,1,10.1072,2,1,2,212,Hibernating
13252,303,2,21.01578947368421,2,2,4,224,Hibernating
13253,66,4,39.34813333333334,4,3,5,435,Potential Loyalists
13254,286,1,12.852500000000001,2,1,2,212,Hibernating
13255,283,2,29.226,2,2,5,225,Hibernating
13257,346,1,21.392857142857142,2,1,4,214,Hibernating
13258,115,3,24.40086956521739,3,3,4,334,Potential Loyalists
13259,307,8,4.819110169491525,2,4,1,241,Loyal
13261,178,2,104.9,3,2,5,325,Potential Loyalists
13262,173,3,11.469000000000001,3,3,2,332,Potential Loyalists
13263,17,27,4.368177269478199,5,5,1,551,Loyal
13264,352,1,19.014736842105265,1,1,4,114,Hibernating
13265,93,3,23.63967741935484,4,3,4,434,Potential Loyalists
13266,22,15,20.323771186440677,5,5,4,554,Champions
13267,2,32,23.02806629834254,5,5,4,554,Champions
13268,79,6,7.1675,4,4,1,441,Loyal
13269,19,21,16.65030612244898,5,5,3,553,Loyal
13270,276,1,590.0,2,1,5,215,Hibernating
13273,23,1,8.68625,5,1,1,511,New Customers
13274,319,1,18.992105263157896,2,1,4,214,Hibernating
13275,293,2,4.8332,2,2,1,221,Hibernating
13276,9,4,6.443377777777778,5,3,1,531,Potential Loyalists
13277,26,5,20.568421052631578,5,4,4,544,Champions
13278,309,3,14.469180327868852,2,3,2,232,At Risk
13280,32,7,11.060142857142857,5,4,2,542,Loyal
13281,348,1,15.947727272727274,1,1,3,113,Hibernating
13282,72,3,26.50416666666667,4,3,4,434,Potential Loyalists
13283,95,3,20.346666666666668,4,3,4,434,Potential Loyalists
13284,240,1,15.476153846153846,3,1,2,312,Needs Attention
13285,71,5,14.505911602209945,4,4,2,442,Loyal
13286,510,1,14.998163265306122,1,1,2,112,Hibernating
13287,513,3,14.746981132075472,1,3,2,132,At Risk
13288,352,5,92.761,1,4,5,145,Loyal
13289,633,1,19.246875,1,1,4,114,Hibernating
13291,65,11,10.124512195121952,4,5,2,452,Loyal
13292,194,4,15.736341463414632,3,3,2,332,Potential Loyalists
13293,302,6,16.56861111111111,2,4,3,243,Loyal
13294,99,3,16.196299999999997,4,3,3,433,Potential Loyalists
13295,269,4,16.44731343283582,2,3,3,233,At Risk
13296,47,6,14.953018867924529,4,4,2,442,Loyal
13297,295,3,35.60578125,2,3,5,235,At Risk
13299,178,3,19.656451612903226,3,3,4,334,Potential Loyalists
13300,79,3,23.37290909090909,4,3,4,434,Potential Loyalists
13301,13,4,7.502375000000001,5,3,1,531,Potential Loyalists
13302,64,2,70.125,4,2,5,425,Potential Loyalists
13303,310,1,15.43,2,1,2,212,Hibernating
13304,261,4,15.494025974025973,2,3,2,232,At Risk
13305,2,14,17.62349726775956,5,5,3,553,Loyal
13306,340,1,13.4125,2,1,2,212,Hibernating
13307,29,3,18.222666666666665,5,3,3,533,Potential Loyalists
13308,113,2,25.576976744186044,3,2,4,324,Potential Loyalists
13309,116,3,11.374571428571429,3,3,2,332,Potential Loyalists
13310,116,4,16.357599999999998,3,3,3,333,Potential Loyalists
13311,60,1,20.42125,4,1,4,414,New Customers
13312,361,1,24.95,1,1,4,114,Hibernating
13313,50,10,18.00217948717949,4,5,3,453,Loyal
13315,599,1,14.102727272727272,1,1,2,112,Hibernating
13316,41,8,80.2468613138686,4,4,5,445,Champions
13317,108,18,19.18620557491289,3,5,4,354,Loyal
13319,1,51,22.25498207885305,5,5,4,554,Champions
13320,16,5,14.566228070175438,5,4,2,542,Loyal
13324,113,15,74.90114583333333,3,5,5,355,Loyal
13326,341,1,21.673846153846153,2,1,4,214,Hibernating
13327,22,18,27.84015625,5,5,5,555,Champions
13328,226,1,76.96941176470588,3,1,5,315,Needs Attention
13329,276,7,40.244956521739134,2,4,5,245,Loyal
13330,2,6,23.642991452991453,5,4,4,544,Champions
13331,311,1,16.586363636363636,2,1,3,213,Hibernating
13333,321,3,18.468,2,3,3,233,At Risk
13334,100,4,12.78400468384075,4,3,2,432,Potential Loyalists
13337,456,1,18.106436781609194,1,1,3,113,Hibernating
13338,67,4,18.111451612903227,4,3,3,433,Potential Loyalists
13339,110,1,15.928148148148148,3,1,3,313,Needs Attention
13340,15,9,88.52989361702127,5,5,5,555,Champions
13341,170,1,18.472619047619048,3,1,3,313,Needs Attention
13343,87,1,16.857222222222223,4,1,3,413,New Customers
13344,187,1,18.702272727272724,3,1,4,314,Needs Attention
13345,197,1,17.86842105263158,3,1,3,313,Needs Attention
13346,372,6,49.9,1,4,5,145,Loyal
13355,32,1,21.084375,5,1,4,514,New Customers
13357,167,5,9.589419191919191,3,4,2,342,Loyal
13358,178,1,13.893928571428571,3,1,2,312,Needs Attention
13359,313,1,17.3046875,2,1,3,213,Hibernating
13360,341,4,23.133076923076924,2,3,4,234,At Risk
13361,382,2,42.661764705882355,1,2,5,125,Hibernating
13362,155,5,17.266044444444447,3,4,3,343,Loyal
13363,319,1,17.413333333333334,2,1,3,213,Hibernating
13365,127,1,17.964102564102564,3,1,3,313,Needs Attention
13367,341,1,24.22105263157895,2,1,4,214,Hibernating
13368,166,4,20.43,3,3,4,334,Potential Loyalists
13369,275,1,19.86769230769231,2,1,4,214,Hibernating
13370,281,1,19.355641025641027,2,1,4,214,Hibernating
13371,414,2,24.370989010989014,1,2,4,124,Hibernating
